Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Female,Ann Hardaway•Sutton (-Taylor),Ann•Sutton,"23 October 1958 in Columbus, Georgia (USA)",,United States,11471,170 cm / 66 kg,,,,,,,
Competed in Olympic Games,Male,Artemus•de Almeida,Artemus•de Almeida,"9 May 1969 in Atlanta, Georgia (USA)",,Brazil,11812,170 cm / 68 kg,"Hípica Rio Clario, So Paulo",,,,,,
Competed in Olympic Games,Male,"William Whitehead•West, Jr.",William•West,"15 July 1887 in Whitesville, Georgia (USA)","15 September 1953 in Fairlington, Virginia (USA)",United States,12995,,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Clarence Victor•Angier,Clarence•Angier,"12 December 1853 in Atlanta, Georgia (USA)","4 March 1926 in Atlanta, Georgia (USA)",United States,18143,,"Birmingham Country Club, Birmingham (USA)",,,,,,
Competed in Olympic Games,Female,Andrea•Wieland,Andrea•Wieland,"25 July 1969 in Atlanta, Georgia (USA)",,United States,20377,165 cm / 59 kg,,,,,,,
Competed in Olympic Games,Male,Edward Willis•Barnett,Edward•Barnett,"8 May 1899 in Atlanta, Georgia (USA)","8 November 1987 in Birmingham, Alabama (USA)",United States,23655,,AMA Fencers,,,,,,
Competed in Olympic Games,Female,"Rebecca Ann ""Becky""•Turner (-Buckland)",Becky•Turner,"17 September 1977 in Marietta, Georgia (USA)",,United States,29296,,U.S. Rhythmic National Group,,,,,,
Competed in Olympic Games,Male,John Paul•Austin,Paul•Austin,"14 February 1915 in LaGrange, Georgia (USA)","26 December 1985 in Atlanta, Georgia (USA)",United States,40536,,"Riverside Boat Club, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"Thomas Jackson ""Tom""•Charlton, Jr.",Tom•Charlton,"12 July 1934 in Savannah, Georgia (USA)",,United States,40582,183 cm / 81 kg,"Yale Bulldogs, New Haven (USA)",,,,,,
Competed in Olympic Games,Male,"William Beauford ""Bill""•Fields",Bill•Fields,"6 August 1929 in Forsyth, Georgia (USA)","20 November 1992 in Gainesville, Georgia (USA)",United States,40648,,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,"Robert C. ""Bob""•Jaugstetter",Bob•Jaugstetter,"15 June 1948 in Savannah, Georgia (USA)",,United States,40720,159 cm / 49 kg,"Northeastern Huskies, Boston (USA)",,,,,,
Competed in Olympic Games,Female,Jean Aurea•Foster,Jean•Foster,"13 October 1972 in Columbus, Georgia (USA)",,United States,44577,155 cm / 60 kg,,,,,,,
Competed in Olympic Games,Female,Gloria Kay•Parmentier (-Crabb),Gloria•Parmentier,"22 March 1958 in Columbus, Georgia (USA)",,United States,44583,165 cm / 61 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,David•Alcoriza,David•Alcoriza,"13 October 1968 in Columbus, Georgia (USA)",,United States,44596,180 cm / 73 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Todd Leddie•Bensley,Todd•Bensley,"26 September 1960 in Augusta, Georgia (USA)",,United States,44616,183 cm / 95 kg,,,,,,,
Competed in Olympic Games,Male,Edward Alonzo•Greene,Edward•Greene,"19 August 1875 in Fort Gaines, Georgia (USA)","23 February 1957 in Fort Gaines, Georgia (USA)",United States,44672,,"US Marine Corps, (USA)",,,,,,
Competed in Olympic Games,Female,"Patricia ""Patty""•Kempner",Patty•Kempner,"24 August 1942 in Augusta, Georgia (USA)",,United States,51081,160 cm / 56 kg,Kristensen Swim School,,,,,,
Competed in Olympic Games,Female,Ashley Tara•Tappin (-Doussan),Ashley•Tappin,"18 December 1974 in Marietta, Georgia (USA)",,United States,51214,178 cm / 66 kg,,,,,,,
Competed in Olympic Games,Male,"Thomas ""Carlton""•Bruner",Carlton•Bruner,"1 February 1972 in Atlanta, Georgia (USA)",,United States,51280,175 cm / 55 kg,Club Wolverine,,,,,,
Competed in Olympic Games,Male,David Erwin•Larson,David•Larson,"25 June 1959 in Jesup, Georgia (USA)",,United States,51456,190 cm / 79 kg,"Florida Gators, Gainesville (USA)",,,,,,
Competed in Olympic Games,Male,"Stephen K. ""Steve""•Lundquist",Steve•Lundquist,"20 February 1961 in Atlanta, Georgia (USA)",,United States,51470,188 cm / 83 kg,"SMU Mustangs, Dallas (USA)",Lunk,,,,,
Competed in Olympic Games,Male,Jack Weyman•Nelson,Jack•Nelson,"8 November 1931 in Chickamauga, Georgia (USA)","5 November 2014 in Pompano Beach, Florida (USA)",United States,51505,162 cm / 73 kg,North Carolina Athletic Club,,,,,,
Competed in Olympic Games,Male,"Michael Allen ""Mike""•Wall",Mike•Wall,"1 February 1946 in Atlanta, Georgia (USA)",,United States,51606,188 cm / 77 kg,"Santa Clara SC, Santa Clara (USA)",,,,,,
Competed in Olympic Games,Male,David King•Young,David•Young,"20 April 1907 in Atlanta, Georgia (USA)","16 January 1988 in San Antonio, Texas (USA)",United States,51628,,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,Paul Edward•Anderson,Paul•Anderson,"17 October 1932 in Toccoa, Georgia (USA)","15 August 1994 in Vidalia, Georgia (USA)",United States,56950,178 cm / 141 kg,,The Georgia Peach,,,,,
Competed in Olympic Games,Male,Thomas Richard•Ingalsbe,Thomas•Ingalsbe,"16 November 1969 in Marietta, Georgia (USA)",,United States,56987,195 cm / 152 kg,Coffee's Gym,,,,,,
Competed in Olympic Games,Male,"Christopher ""Chris""•Rast",Chris•Rast,"21 May 1972 in Columbus, Georgia (USA)",,Switzerland United States,63404,178 cm / 69 kg,Regatta Club Oberhofen,,,,,,
Competed in Olympic Games,Male,John Sidney•Reid,John•Reid,"27 November 1918 in Atlanta, Georgia (USA)","17 May 1954 in Miami, Florida (USA)",United States,63426,,,,,,,,
Competed in Olympic Games,Female,"Jane Kimberley ""Kim""•Batten",Kim•Batten,"29 March 1969 in McRae, Georgia (USA)",,United States,77756,170 cm / 57 kg,Reebok Running Club,,,,,,
Competed in Olympic Games,Female,Alice Marie•Coachman (-Davis),Alice•Coachman,"9 November 1923 in Albany, Georgia (USA)","14 July 2014 in Albany, Georgia (USA)",United States,77790,170 cm / 58 kg,Albany State College,,,,,,
Competed in Olympic Games,Female,Shirley Ann•Crowder (-Meadows),Shirley•Crowder,"22 March 1939 in Temple, Georgia (USA)",,United States,77795,173 cm / 60 kg,"TSU Tigers, Nashville (USA)",,,,,,
Competed in Olympic Games,Female,Isabelle Francis•Daniels (-Holston),Isabelle•Daniels,"31 July 1937 in Jakin, Georgia (USA)","8 September 2017 in Atlanta, Georgia (USA)",United States,77796,166 cm / 61 kg,"TSU Tigers, Nashville (USA)",,,,,,
Competed in Olympic Games,Female,"Catherine ""Cathy""•Hardy (-Lavender)",Cathy•Hardy,"8 February 1930 in Carrollton, Georgia (USA)",8 September 2017,United States,77857,157 cm / 47 kg,"Fort Valley State College Wildcats, Fort Valley, Georgia (USA)",,,,,,
Competed in Olympic Games,Female,Martha B.•Hudson (-Pennyman),Martha•Hudson,"21 March 1939 in Eastman, Georgia (USA)",,United States,77867,152 cm / 53 kg,"TSU Tigers, Nashville (USA)",Pee Wee,,,,,
Competed in Olympic Games,Female,Nell Cecelia•Jackson,Nell•Jackson,"1 July 1929 in Athens, Georgia (USA)","1 April 1988 in Binghamton, New York (USA)",United States,77874,169 cm / 57 kg,"Tuskegee Institute, Tuskegee (USA)",,,,,,
Competed in Olympic Games,Female,Margaret Rejean•Matthews (-Wilburn),Margaret•Matthews,"5 August 1935 in Griffin, Georgia (USA)",,United States,77907,165 cm / 57 kg,"TSU Tigers, Nashville (USA)",,,,,,
Competed in Olympic Games,Female,"Mildred Louise ""Millie""•McDaniel (-Singleton)",Millie•McDaniel,"4 November 1933 in Atlanta, Georgia (USA)","30 September 2004 in Pasadena, California (USA)",United States,77910,176 cm / 55 kg,"Tuskegee Institute, Tuskegee (USA)",Tex,,,,,
Competed in Olympic Games,Female,Edith Marie•McGuire (-Duvall),Edith•McGuire,"3 June 1944 in Atlanta, Georgia (USA)",,United States,77913,173 cm / 59 kg,"TSU Tigers, Nashville (USA)",,,,,,
Competed in Olympic Games,Female,Mattiline•Render,Mattiline•Render,"17 February 1947 in Moreland, Georgia (USA)",,United States,77947,167 cm / 53 kg,"Police Athletic League, New York (USA)",,,,,,
Competed in Olympic Games,Female,"Ann Lois ""Annie""•Smith (-Earthman)",Annie•Smith,"23 April 1939 in Atlanta, Georgia (USA)",,United States,77970,174 cm / 61 kg,"TSU Tigers, Nashville (USA)",,,,,,
Competed in Olympic Games,Female,"Gwendolyn Lenna ""Gwen""•Torrence (-Waller, -Smith)",Gwen•Torrence,"12 June 1965 in Atlanta, Georgia (USA)",,United States,77990,170 cm / 57 kg,Athletics West/Mazda Optimists Track Club/Nike,,,,,,
Competed in Olympic Games,Female,Wyomia•Tyus (-Simburg),Wyomia•Tyus,"29 August 1945 in Griffin, Georgia (USA)",,United States,77993,172 cm / 61 kg,"TSU Tigers, Nashville (USA)",,,,,,
Competed in Olympic Games,Female,Lucinda•Williams (-Adams),Lucinda•Williams,"10 August 1937 in Savannah, Georgia (USA)",,United States,78013,166 cm / 51 kg,"TSU Tigers, Nashville (USA)",,,,,,
Competed in Olympic Games,Male,"James Archibald•Barrineau, Jr.",James•Barrineau,"25 June 1955 in Fort Gordon, Georgia (USA)",,United States,78081,190 cm / 70 kg,"Georgia Bulldogs, Athens (USA)",,,,,,
Competed in Olympic Games,Male,"Henry Harford•Cumming, Jr.",Henry•Cumming,"5 September 1905 in Augusta, Georgia (USA)","10 July 1945 in Firenze, Firenze (ITA)",United States,78285,178 cm / 72 kg,Newark Athletic Club,,,,,,
Competed in Olympic Games,Male,"Trenton James ""Trent""•Jackson",Trent•Jackson,"28 February 1942 in Cordele, Georgia (USA)","25 March 2007 in Rochester, New York (USA)",United States,78592,183 cm / 79 kg,"Illinois Fighting Illini, Champaign (USA)","TJ, The Franklin Flash",,,,,
Competed in Olympic Games,Male,Roger Nona•Kingdom,Roger•Kingdom,"26 August 1962 in Vienna, Georgia (USA)",,United States,78653,185 cm / 91 kg,New Image,,,,,,
Competed in Olympic Games,Male,Antonio Ricardo•McKay,Antonio•McKay,"9 February 1964 in Atlanta, Georgia (USA)",,United States,78766,183 cm / 77 kg,"Georgia Tech Yellow Jackets, Atlanta (USA)",Special K,,,,,
Competed in Olympic Games,Male,Ralph Harold•Metcalfe,Ralph•Metcalfe,"29 May 1910 in Atlanta, Georgia (USA)","10 October 1978 in Chicago, Illinois (USA)",United States,78787,180 cm / 82 kg,"Marquette Golden Eagles, Milwaukee (USA)",,,,,,
Competed in Olympic Games,Male,"Melvin ""Mel""•Pender, Jr.",Mel•Pender,"31 October 1937 in Atlanta, Georgia (USA)",,United States,78887,165 cm / 68 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Irvin ""Bo""•Roberson",Bo•Roberson,"23 July 1935 in Blakely, Georgia (USA)","15 April 2001 in Pasadena, California (USA)",United States,78955,185 cm / 81 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Matthew MacKenzie ""Mack""•Robinson",Mack•Robinson,"18 July 1914 in Cairo, Georgia (USA)","12 March 2000 in Pasadena, California (USA)",United States,78964,186 cm / 77 kg,Pasadena Junior College,,,,,,
Competed in Olympic Games,Male,Albert Ralph•Spearow,Ralph•Spearow,"3 October 1895 in LaGrange, Georgia (USA)","17 December 1980 in Portland, Oregon (USA)",United States,79075,180 cm / 66 kg,"Oregon Ducks, Eugene (USA)",,,,,,
Competed in Olympic Games,Male,Forrest Grady•Towns,Forrest•Towns,"6 February 1914 in Fitzgerald, Georgia (USA)","9 April 1991 in Athens, Georgia (USA)",United States,79137,188 cm / 75 kg,"Georgia Bulldogs, Athens (USA)",Spec,,,,,
Competed in Olympic Games,Male,"Arthur Franklin ""Art""•Walker, Jr.",Art•Walker,"9 September 1941 in Columbus, Georgia (USA)",,United States,79163,188 cm / 69 kg,"Southern California Striders, Anaheim (USA)",,,,,,
Competed in Olympic Games,Male,Homer D.•Whelchel,Homer•Whelchel,"31 December 1899 in Dawson County, Georgia (USA)","12 August 1974 in Cordele, Georgia (USA)",United States,79177,188 cm / 83 kg,"Georgia Tech Yellow Jackets, Atlanta (USA)",,,,,,
Competed in Olympic Games,Male,Julius Shareef•Abdur-Rahim,Shareef•Abdur-Rahim,"11 December 1976 in Marietta, Georgia (USA)",,United States,82798,202 cm / 104 kg,"Vancouver Grizzlies, Vancouver (CAN) / California Golden Bears, Berkeley (USA)",Reef,,,,,
Competed in Olympic Games,Male,Adam McCright•Nelson,Adam•Nelson,"7 July 1975 in Atlanta, Georgia (USA)",,United States,89155,183 cm / 120 kg,"Nike, Beaverton (USA) / Birchfield Harriers, Birmingham (GBR)",,,,,,
Competed in Olympic Games,Male,Antonio•Pettigrew,Antonio•Pettigrew,"3 November 1967 in Macon, Georgia (USA)","9 August 2010 in Apex, North Carolina (USA)",United States,89158,183 cm / 76 kg,Reebok Running Club,,,,,,
Competed in Olympic Games,Male,Dwight D.•Phillips,Dwight•Phillips,"1 October 1977 in Decatur, Georgia (USA)",,United States,89159,185 cm / 73 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,"Angelo F.•Taylor, Jr.",Angelo•Taylor,"29 December 1978 in Albany, Georgia (USA)",,United States,89170,188 cm / 84 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,Terrence R.•Trammell,Terrence•Trammell,"23 November 1978 in Atlanta, Georgia (USA)",,United States,89172,188 cm / 84 kg,"Mizuno Track Club, Osaka (JPN)",,,,,,
Competed in Olympic Games,Male,Michael Brent•Abernathy,Brent•Abernathy,"23 September 1977 in Atlanta, Georgia (USA)",,United States,89730,182 cm / 84 kg,"Syracuse Chiefs, Syracuse (USA)",,,,,,
Competed in Olympic Games,Male,Sean Patrick•Burroughs,Sean•Burroughs,"12 September 1980 in Atlanta, Georgia (USA)",,United States,89733,188 cm / 91 kg,"Mobile BayBears, Mobile (USA)",,,,,,
Competed in Olympic Games,Male,Jeffrey Adam•Everett,Adam•Everett,"5 February 1977 in Austell, Georgia (USA)",,United States,89736,182 cm / 75 kg,"New Orleans Zephyrs, Metairie (USA)",,,,,,
Competed in Olympic Games,Female,DeLisha Lachell•Milton-Jones,DeLisha•Milton-Jones,"11 September 1974 in Jesup, Georgia (USA)",,United States,90092,185 cm / 84 kg,"Los Angeles Sparks, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,"Matthew McLeod ""Matt""•Taylor",Matt•Taylor,"23 April 1970 in Atlanta, Georgia (USA)",,United States,90280,177 cm / 79 kg,,,,,,,
Competed in Olympic Games,Male,"Thomas White ""Tommy""•Mulkey",Tommy•Mulkey,"16 October 1972 in Atlanta, Georgia (USA)",,United States,90539,185 cm / 81 kg,The Zaxby's Cycling Team,,,,,,
Competed in Olympic Games,Female,Julie Lynne•Black-Burns Richards,Julie•Black-Burns Richards,"26 September 1970 in Newnan, Georgia (USA)",,United States,90742,170 cm / 54 kg,,,,,,,
Competed in Olympic Games,Male,"Joshua David ""Josh""•Wolff",Josh•Wolff,"25 February 1977 in Stone Mountain, Georgia (USA)",,United States,91212,172 cm / 72 kg,"Chicago Fire, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,"Oscar•Chaplin, III","Oscar•Chaplin, III","22 February 1980 in Savannah, Georgia (USA)","5 February 2022 in Hartwell, Georgia (USA)",United States,94986,167 cm / 77-85 kg,Team Savannah,,,,,,
Competed in Olympic Games,Female,Robin Elizabeth•Goad (Byrd-),Robin•Goad,"17 January 1970 in Newnan, Georgia (USA)",,United States,94987,153 cm / 48 kg,,,,,,,
Competed in Olympic Games,Female,Cheryl Ann•Haworth,Cheryl•Haworth,"19 April 1983 in Savannah, Georgia (USA)",,United States,94989,175 cm / 136 kg,Team Savannah,,,,,,
Competed in Olympic Games,Male,"Nathan ""Chip""•Minton, III",Chip•Minton,"9 June 1969 in Macon, Georgia (USA)",,United States,95474,185 cm / 111 kg,,,,Mr. World Class,,,
Competed in Olympic Games,Male,"Francis James ""Frank""•Spain",Frank•Spain,"17 February 1909 in Quitman, Georgia (USA)","23 June 1977 in Rochester, New York (USA)",United States,97718,,,,,,,,
Competed in Olympic Games,Male,Herschel Junior•Walker,Herschel•Walker,"3 March 1962 in Wrightsville, Georgia (USA)",,United States,98788,183 cm / 100 kg,,,,,,,
Competed in Olympic Games,Male,"Walker Ten Eyck ""Teyck""•Weed, III",Teyck•Weed,"15 April 1949 in Macon, Georgia (USA)",,United States,98857,173 cm / 65 kg,Dartmouth Outing Club,,,,,,
Competed in Olympic Games,Male,Michael Reese•Hoffa,Reese•Hoffa,"8 October 1977 in Evans, Georgia (USA)",,United States,103812,182 cm / 147 kg,"NYAC, New York (USA) / Nike, Beaverton (USA)",,,Maurice Antoine Chism,,,
Competed in Olympic Games,Male,Tora L.•Harris,Tora•Harris,"21 September 1978 in College Park, Georgia (USA)",,United States,105633,190 cm / 81 kg,"Shore AC, Spring Lake, New Jersey (USA)",,,,,,
Competed in Olympic Games,Female,Emily Phillipa•Jacobson,Emily•Jacobson,"2 December 1985 in Decatur, Georgia (USA)",,United States,105970,165 cm / 65 kg,"Nellya Fencers, Atlanta (USA)",,,,,,
Competed in Olympic Games,Male,Derrick L.•Peterson,Derrick•Peterson,"28 November 1977 in Waycross, Georgia (USA)",,United States,106640,180 cm / 72 kg,"adidas, Herzogenaurach (GER)",,,,,,
Competed in Olympic Games,Male,"Rajiv Kumar ""Raju""•Rai",Raju•Rai,"3 February 1983 in Lawrenceville, Georgia (USA)",,United States,112839,180 cm / 70 kg,"OCBC, Orange (USA)",,,,,,
Competed in Olympic Games,Male,William Dexter•Fowler,Dexter•Fowler,"22 March 1986 in Atlanta, Georgia (USA)",,United States,113432,198 cm / 79 kg,"Tulsa Drillers, Tulsa (USA)",,,,,,
Competed in Olympic Games,Male,Dwight David•Howard,Dwight•Howard,"8 December 1985 in Atlanta, Georgia (USA)",,United States,113622,211 cm / 120 kg,"Orlando Magic, Orlando (USA)",Superman,,,,,
Competed in Olympic Games,Female,Karina Chenelle•LeBlanc,Karina•LeBlanc,"30 March 1980 in Atlanta, Georgia (USA)",,Canada,113686,177 cm / 75 kg,"New Jersey Wildcats, Princeton (USA) / unattached, (MIX)",,,,,,
Competed in Olympic Games,Female,Hyleas Christine•Fountain,Hyleas•Fountain,"14 January 1981 in Columbus, Georgia (USA)",,United States,114383,170 cm / 64 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,"Joshua ""Josh""•McAdams",Josh•McAdams,"26 March 1980 in Atlanta, Georgia (USA)",,United States,114693,175 cm / 69 kg,New Balance,,,,,,
Competed in Olympic Games,Male,Selim•Nurudeen,Selim•Nurudeen,"1 February 1983 in Atlanta, Georgia (USA)",,Nigeria,115086,190 cm / 77 kg,"Notre Dame Fighting Irish, South Bend (USA)",,,,,,
Competed in Olympic Games,Female,Kathleen Elizabeth•Hersey,Kathleen•Hersey,"21 February 1990 in Athens, Georgia (USA)",,United States,115754,180 cm / 75 kg,Swim Atlanta,,,,,,
Competed in Olympic Games,Male,Eric Lee•Shanteau,Eric•Shanteau,"1 October 1983 in Snellville, Georgia (USA)",,United States,115799,188 cm / 80 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Male,"Thomas Bennett ""Benn""•Fraker",Benn•Fraker,"23 February 1989 in Rome, Georgia (USA)",,United States,116475,183 cm / 80 kg,"BCE, Potomac, Maryland (USA) / Georgia State Panthers, Atlanta (USA)",,,,,,
Competed in Olympic Games,Male,"Abdul Wahab ""Alade""•Aminu",Alade•Aminu,"14 September 1987 in Atlanta, Georgia (USA)",,Nigeria,120308,210 cm / 102 kg,"Élan Chalon, Chalon-sur-Saône (FRA)",,,,,,
Competed in Olympic Games,Male,Al-Farouq Ajiede•Aminu,Al-Farouq•Aminu,"21 September 1990 in Atlanta, Georgia (USA)",,Nigeria,120309,211 cm / 98 kg,"New Orleans Pelicans, New Orleans (USA)",,,,,,
Competed in Olympic Games,Male,Brian•Fatih,Brian•Fatih,"18 October 1972 in Atlanta, Georgia (USA)",,United States,126092,191 cm / 109 kg,"Coral Reef Yacht Club, Miami, FL, USA",,,,,,
Competed in Olympic Games,Male,Eric•Hurd,Eric•Hurd,"19 May 1986 in Kennesaw, Georgia (USA)",,United States,126614,165 cm / 67 kg,,,,,,,
Competed in Olympic Games,Male,"Jeffrey ""Jeff""•Larimer",Jeff•Larimer,"1 August 1981 in Marietta, Georgia (USA)",,United States,126648,188 cm / 74 kg,,,,,,,
Competed in Olympic Games,Male,"Timothy ""Tim""•Hornsby",Tim•Hornsby,"20 July 1986 in Atlanta, Georgia (USA)",,United States,127082,191 cm / 89 kg,,Timmay,,,,,
Competed in Olympic Games,Male,"George Washington•Kitchens, Jr.",George•Kitchens,"30 January 1983 in Augusta, Georgia (USA)",,United States,127088,178 cm / 73 kg,,,,,,,
Competed in Olympic Games,Female,Idara•Otu,Idara•Otu,"5 July 1987 in Atlanta, Georgia (USA)",,Nigeria,127125,,,,,,,,
Competed in Olympic Games • Other,Female,Isadora Marie•Williams,Isadora•Williams,"8 February 1996 in Atlanta, Georgia (USA)",,Brazil,127416,156 cm / 47 kg,"Montclair State Red Hawks, Montclair (USA)",,,,,,
Competed in Olympic Games,Female,Kylie Rei•Dickson,Kylie•Dickson,"12 February 1999 in Columbus, Georgia (USA)",,Belarus,129187,160 cm / 50 kg,"All Olympian Gymnastics Centre, Los Angeles (USA)",,,,,Кейли Рэй•Диксон,
Competed in Olympic Games,Female,Kristi•Castlin,Kristi•Castlin,"7 July 1988 in Atlanta, Georgia (USA)",,United States,132039,170 cm / 60 kg,,,,,,,
Competed in Olympic Games,Female,Jenny Lyvette•Arthur,Jenny•Arthur,"11 December 1993 in Gainesville, Georgia (USA)",,United States,132190,166 cm / 74 kg,Team Georgia WLC [United States of America],,,,,,
Competed in Olympic Games,Female,"Nooran Ahmed Ali ""Nuna""•Ba Matraf",Nuna•Ba Matraf,"25 November 1999 in ?, Georgia (USA)",,Yemen,132239,166 cm / 60 kg,"DePauw University, Greencastle (USA)",,,,,نوران احمد علي•بامطرف,
Competed in Olympic Games,Male,Christian•Coleman,Christian•Coleman,"6 March 1996 in Atlanta, Georgia (USA)",,United States,136238,175 cm / 72 kg,University of Tennessee,,,,,,
Competed in Olympic Games,Male,Clark•Smith,Clark•Smith,"17 April 1995 in Atlanta, Georgia (USA)",,United States,136356,206 cm / 90 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Male,"Joseph ""Gunnar""•Bentz",Gunnar•Bentz,"3 January 1996 in Atlanta, Georgia (USA)",,United States,136359,196 cm / 84 kg,"Georgia Bulldogs, Athens (USA) / Georgia Bulldogs, Athens (USA)",,,,,,
Competed in Olympic Games,Male,Sean•Ryan,Sean•Ryan,"13 August 1992 in Augusta, Georgia (USA)",,United States,136368,191 cm / 77 kg,Club Wolverine (USA),,,,,,
Competed in Olympic Games,Male,"Christopher ""Chris""•Kinney",Chris•Kinney,"9 November 1988 in Athens, Georgia (USA)",,United States,138261,188 cm / 98 kg,East Tennessee State University,,,,,,
Competed in Youth Olympic Games,Female,Annie•Sommer,Annie•Sommer,"12 November 2004 in Atlanta, Georgia (USA)",,France,139615,,CHA Rouen,Celida,,,,,
Competed in Olympic Games,Female,"Gabrielle Lisa ""Gabby""•Thomas",Gabby•Thomas,"7 December 1996 in Atlanta, Georgia (USA)",,United States,147109,,,,,,,,
Competed in Olympic Games,Female,Anna•Weis,Anna•Weis,"24 March 1998 in Atlanta, Georgia (USA)",,United States,147231,,,,,,,,
Competed in Olympic Games,Male,Daniel•Haugh,Daniel•Haugh,"3 May 1995 in Marietta, Georgia (USA)",,United States,147320,,,,,,,,
Competed in Olympic Games,Male,Anthony Scott•Carter,Anthony•Carter,"4 April 1986 in Decatur, Georgia (USA)",,United States,147377,191 cm,"Saraperos de Saltillo, Saltillo (MEX)",,,,,,
Competed in Olympic Games,Male,Christopher Tyler•Austin,Tyler•Austin,"6 September 1991 in Conyers, Georgia (USA)",,United States,147399,188 cm,"Yokohama BayStars, Yokohama (JPN)",,,,,,
Competed in Olympic Games,Male,Henry Turner•Leverett,Henry•Leverett,"13 June 2001 in Bainbridge, Georgia (USA)",,United States,147450,178 cm / 68 kg,,,,,,,
Competed in Olympic Games,Male,"Jackson Hobson ""Jack""•Leverett, III",Jack•Leverett,"18 January 2000 in Bainbridge, Georgia (USA)",,United States,147451,173 cm,,,,,,,
Non-starter,Female,Jane•Campbell,Jane•Campbell,"17 February 1995 in Kennesaw, Georgia (USA)",,United States,147748,,"Houston Dash, Houston (USA)",,,,,,
Competed in Olympic Games,Male,Jared•Shumate,Jared•Shumate,"6 March 1999 in Atlanta, Georgia (USA)",,United States,149150,,,,,,,,
Competed in Olympic Games,Female,Dearica Marie•Hamby,Dearica•Hamby,"6 November 1993 in Marietta, Georgia (USA)",,United States,150895,,,,,,,,
